name	id	coaching_history	current_team_head_coached
Bud Grant	/guid/9202a8c04000641f80000000001a7a5e	/guid/9202a8c04000641f8000000009c77736,/guid/9202a8c04000641f8000000009c7772e	
Dan Henning	/guid/9202a8c04000641f80000000007fe64f	/guid/9202a8c04000641f8000000009c786fd,/guid/9202a8c04000641f8000000009cdd110	
John McEwan	/guid/9202a8c04000641f800000000463bf96		
Bob Tyler	/guid/9202a8c04000641f800000000472523f		
Cary Brewbaker	/guid/9202a8c04000641f80000000005fe162		
Jack Elway	/guid/9202a8c04000641f8000000000d09409		
Al Groh	/guid/9202a8c04000641f800000000053b384	/guid/9202a8c04000641f8000000009cdc4b9	
Dave Wannstedt	/guid/9202a8c04000641f80000000004cb2f3	/guid/9202a8c04000641f8000000009c77367	
Kent Baer	/guid/9202a8c04000641f800000000091c485		
Ben Schwartzwalder	/guid/9202a8c04000641f800000000463fb94		
Brian Norwood	/guid/9202a8c04000641f8000000006ebecba		
Bill Spaulding	/guid/9202a8c04000641f8000000006f30123		
Myron Fuller	/guid/9202a8c04000641f8000000006c304fe		
Jack Christiansen	/guid/9202a8c04000641f80000000005c8b39	/guid/9202a8c04000641f8000000009c78907	
Jim Hanifan	/guid/9202a8c04000641f8000000000bdbf0a	/guid/9202a8c04000641f8000000009c77ad9,/guid/9202a8c04000641f8000000009c78705	
Adrian Lindsey	/guid/9202a8c04000641f8000000000d6e747		
Guy Morriss	/guid/9202a8c04000641f8000000000beb4fe		
Marv Levy	/guid/9202a8c04000641f80000000004815e0		
Blair Cherry	/guid/9202a8c04000641f80000000011ca7d8		
Brian Billick	/guid/9202a8c04000641f8000000000510226		
Randy Walker	/guid/9202a8c04000641f8000000000c25888		
Mike Martz	/guid/9202a8c04000641f80000000004c7ceb	/guid/9202a8c04000641f8000000009c77e1a	
Bobby Petrino	/guid/9202a8c04000641f80000000008be495	/guid/9202a8c04000641f8000000009c78721	
Knute Rockne	/guid/9202a8c04000641f8000000000023047	/guid/9202a8c04000641f8000000009f3d789	
Phil Savage	/guid/9202a8c04000641f80000000006669be		
Ray McLean	/guid/9202a8c04000641f800000000083eadc	/guid/9202a8c04000641f8000000009c77860,/guid/9202a8c04000641f8000000009c77858	
Stu Holcomb	/guid/9202a8c04000641f8000000000e235e7		
Jim Haslett	/guid/9202a8c04000641f80000000004caed7	/guid/9202a8c04000641f8000000009c785f4	St. Louis Rams
Vic Shealy	/guid/9202a8c04000641f800000000769a662		
Rex Darling	/guid/9202a8c04000641f8000000006f7bc66		
Ted Tollner	/guid/9202a8c04000641f8000000000d6e7ef		
Bennie Owen	/guid/9202a8c04000641f8000000000d0849d		
Charlie Ward	/guid/9202a8c04000641f8000000000573cdb		
Gil Dobie	/guid/9202a8c04000641f8000000000bfe51e		
John L. Smith	/guid/9202a8c04000641f8000000000ac898d		
Bulldog Turner	/guid/9202a8c04000641f80000000004cfad4	/guid/9202a8c04000641f8000000009cdc489	
Bobby Mitchell	/guid/9202a8c04000641f800000000051fa89		
Foge Fazio	/guid/9202a8c04000641f8000000000d847d7		
Mike Shanahan	/guid/9202a8c04000641f8000000000486d05	/guid/9202a8c04000641f8000000009d8bfe2	Denver Broncos
Mike O'Cain	/guid/9202a8c04000641f800000000465f57d		
Willis Keinholz	/guid/9202a8c04000641f8000000004670dbf		
Samuel Harding	/guid/9202a8c04000641f8000000000cca5de		
Dale Lindsey	/guid/9202a8c04000641f8000000000c3c64e		
Doug Weaver	/guid/9202a8c04000641f8000000000d57272		
Mike Gundy	/guid/9202a8c04000641f8000000000e66885		
Derek Dooley	/guid/9202a8c04000641f800000000472b7da		
Harry Jacunski	/guid/9202a8c04000641f80000000001f5c0a		
Mike Nixon	/guid/9202a8c04000641f8000000000842b4f	/guid/9202a8c04000641f8000000009cdc903,/guid/9202a8c04000641f8000000009c78479	
Jim Zorn	/guid/9202a8c04000641f80000000007bff0b		Washington Redskins
Gene Murphy	/guid/9202a8c04000641f8000000000b2190d		
Tom Moore	/guid/9202a8c04000641f8000000000a83382		
Major Applewhite	/guid/9202a8c04000641f80000000007baf73		
Paul Hines	/guid/9202a8c04000641f8000000000737aaf		
Mike McCormack	/guid/9202a8c04000641f8000000000a5895c	/guid/9202a8c04000641f8000000009c7764b,/guid/9202a8c04000641f8000000009c7880f	
Frank Leahy	/guid/9202a8c04000641f80000000003a76d9		
David McWilliams	/guid/9202a8c04000641f8000000000a74c05		
Joe Morrison	/guid/9202a8c04000641f800000000047b8ae		
Lane Kiffin	/guid/9202a8c04000641f8000000000a24ba7	/guid/9202a8c04000641f800000000a1bb471,/guid/9202a8c04000641f8000000009d8bcb8	Tennessee Volunteers football
Emmons Dunbar	/guid/9202a8c04000641f8000000000cca4b5		
Gary Spani	/guid/9202a8c04000641f8000000000849ae8		
Barry Alvarez	/guid/9202a8c04000641f80000000004ba86c		
Paddy Driscoll	/guid/9202a8c04000641f8000000000bc967e	/guid/9202a8c04000641f8000000009c77a65,/guid/9202a8c04000641f8000000009c7734b	
Kevin R. Wilson	/guid/9202a8c04000641f800000000479135d		
Rip Scherer	/guid/9202a8c04000641f800000000468ac63		
Madison A. \"Matty\" Bell	/guid/9202a8c04000641f80000000045f23d8		
Marty Feldman	/guid/9202a8c04000641f80000000047e0757	/guid/9202a8c04000641f8000000009d8bfca	
Jack Curtice	/guid/9202a8c04000641f800000000465f4ee		
Bill O'Brien	/guid/9202a8c04000641f8000000005a976b5		
Adam Walsh	/guid/9202a8c04000641f8000000005698794	/guid/9202a8c04000641f8000000009c77dd9	
Williams \"Doc\" Newton	/guid/9202a8c04000641f80000000046782a8		
Frank Cavanaugh	/guid/9202a8c04000641f80000000011ca912		
Ed Chlebek	/guid/9202a8c04000641f80000000011c2dae		
Earl Potteiger	/guid/9202a8c04000641f8000000005629531	/guid/9202a8c04000641f8000000009c78056	
W. L. Driver	/guid/9202a8c04000641f800000000465b666		
Rey Dempsey	/guid/9202a8c04000641f80000000056b809f		
Charlie Bailey	/guid/9202a8c04000641f80000000045f65ed		
Hank Foldberg	/guid/9202a8c04000641f8000000004747797		
Rex Dockery	/guid/9202a8c04000641f80000000045da568		
Allen Steckle	/guid/9202a8c04000641f80000000056b7f23		
George Babcock	/guid/9202a8c04000641f800000000474684a		
John Gutekunst	/guid/9202a8c04000641f80000000045da666		
Forrest England	/guid/9202a8c04000641f8000000006c38de7		
Vance Bedford	/guid/9202a8c04000641f8000000006f7efb7		
Ken Niumatalolo	/guid/9202a8c04000641f8000000006eb5e6d		
Red Blair	/guid/9202a8c04000641f8000000006c361c8		
Jerry Gray	/guid/9202a8c04000641f800000000051bf2d		
Dan Reeves	/guid/9202a8c04000641f80000000004cae95	/guid/9202a8c04000641f8000000009c78711,/guid/9202a8c04000641f8000000009c78086	
Doug Dickey	/guid/9202a8c04000641f80000000008db192		
Dutch Bergman	/guid/9202a8c04000641f8000000006f775f9	/guid/9202a8c04000641f8000000009c78459	
Gary Durchik	/guid/9202a8c04000641f8000000006ee5baf		
Dewey Scanlon	/guid/9202a8c04000641f8000000009c77be9	/guid/9202a8c04000641f8000000009c77a79	
Harold \"Tubby\" Raymond	/guid/9202a8c04000641f800000000054ed1d		
Woody Hayes	/guid/9202a8c04000641f80000000001b313e		
Dewey Luster	/guid/9202a8c04000641f8000000000cf7e5f		
Monte Clark	/guid/9202a8c04000641f8000000000a922b3	/guid/9202a8c04000641f8000000009c7890f,/guid/9202a8c04000641f8000000009c78275	
Terry Hoeppner	/guid/9202a8c04000641f80000000004cc387		
John Schofield	/guid/9202a8c04000641f8000000000c6831c		
Tom Rossley	/guid/9202a8c04000641f80000000008ab6f4		
Joe Novak	/guid/9202a8c04000641f80000000009243bf		
Bill Blankenship	/guid/9202a8c04000641f8000000006c49708		
Gary Barnett	/guid/9202a8c04000641f800000000093e781		
Brian Knorr	/guid/9202a8c04000641f8000000000d6d772		
Ron McBride	/guid/9202a8c04000641f8000000000f18276		
Charlie Bachman	/guid/9202a8c04000641f8000000000d2f0ca		
Don Faurot	/guid/9202a8c04000641f8000000000bcce4a		
Matt Millen	/guid/9202a8c04000641f800000000050ee1e		
Bill Ingram	/guid/9202a8c04000641f800000000460795e		
Stanley Borleske	/guid/9202a8c04000641f80000000056b800a		
Carroll Widdoes	/guid/9202a8c04000641f800000000460487e		
Tex Oliver	/guid/9202a8c04000641f800000000463bf54		
John Heisman	/guid/9202a8c04000641f800000000056d6b0		
Ed Orgeron	/guid/9202a8c04000641f8000000000603377		
Benny Friedman	/guid/9202a8c04000641f80000000005592cb	/guid/9202a8c04000641f8000000009c7805e	
Norv Turner	/guid/9202a8c04000641f80000000004c7cc9	/guid/9202a8c04000641f8000000009d8bffa,/guid/9202a8c04000641f8000000009c78499	San Diego Chargers
Charles Bidwill	/guid/9202a8c04000641f80000000005f4fe5		
Sam Rutigliano	/guid/9202a8c04000641f80000000007960d1		
Bud Wilkinson	/guid/9202a8c04000641f80000000007dab3d	/guid/9202a8c04000641f8000000009c77ad1	
Gary Moeller	/guid/9202a8c04000641f800000000057f090	/guid/9202a8c04000641f8000000009c78285	
Bruce Snyder	/guid/9202a8c04000641f80000000045da70c		
Bennie Ellender	/guid/9202a8c04000641f8000000006c38ec1		
Pete Yoder	/guid/9202a8c04000641f8000000006bd9995		
Alan Weddell	/guid/9202a8c04000641f8000000006b504da		
David Gibbs	/guid/9202a8c04000641f8000000007353baa		
Carl Reese	/guid/9202a8c04000641f8000000006f7b1ae		
Dick Coury	/guid/9202a8c04000641f8000000006bd9a2f		
Stan McGarvey	/guid/9202a8c04000641f8000000006bf52cd		
Chuck Stobart	/guid/9202a8c04000641f800000000465f4cd		
Ted Shipkey	/guid/9202a8c04000641f800000000465a5ac		
Gary Gibbs	/guid/9202a8c04000641f8000000000ce4e42		
Charlie Bradshaw	/guid/9202a8c04000641f8000000000ad808c		
Jack Burns	/guid/9202a8c04000641f8000000000c46c5f		
Gomer Jones	/guid/9202a8c04000641f8000000000ce6773		
Gene Chizik	/guid/9202a8c04000641f8000000000de1a21		
Scrappy Moore	/guid/9202a8c04000641f8000000000420ea6		
Frank Dobson	/guid/9202a8c04000641f8000000000cca075		
Chris Palmer	/guid/9202a8c04000641f800000000080081e		
Norries Wilson	/guid/9202a8c04000641f8000000000f0652c		
Joe Bugel	/guid/9202a8c04000641f80000000007fea82	/guid/9202a8c04000641f8000000009c77ae5,/guid/9202a8c04000641f8000000009d8bfee	
John Ray	/guid/9202a8c04000641f8000000000ec8b9c		
Sean McDonnell	/guid/9202a8c04000641f80000000091cd731		
Frank Shaughnessy	/guid/9202a8c04000641f8000000000cb63d5		
Kevin Bloody Wilson	/guid/9202a8c04000641f80000000008d3747		
Ray Hanson	/guid/9202a8c04000641f80000000008af621		
Forrest Gregg	/guid/9202a8c04000641f800000000052de9d	/guid/9202a8c04000641f8000000009c77870	
Dewey Warren	/guid/9202a8c04000641f800000000085730c		
Terry Allen	/guid/9202a8c04000641f8000000000d6d7ca		
Bill Snyder	/guid/9202a8c04000641f80000000004ffc57		
Lucious Selmon	/guid/9202a8c04000641f800000000482b902		
Jerry Berndt	/guid/9202a8c04000641f8000000004726583		
George Cafego	/guid/9202a8c04000641f80000000046d8e04		
Jim Hilyer	/guid/9202a8c04000641f8000000005b34930		
Rob Spence	/guid/9202a8c04000641f80000000047719f7		
Frank O'Neill	/guid/9202a8c04000641f8000000005c2c178		
Woodrow Lowe	/guid/9202a8c04000641f80000000055d2386		
Kay Dalton	/guid/9202a8c04000641f8000000005c01fd3		
Buddy Teevens	/guid/9202a8c04000641f8000000000c273cd		
Gus Henderson	/guid/9202a8c04000641f8000000000b000f6	/guid/9202a8c04000641f8000000009c78241	
Jim Johnson	/guid/9202a8c04000641f8000000000a76543		
Jack Weller	/guid/9202a8c04000641f8000000000e28965		
Chuck Studley	/guid/9202a8c04000641f80000000009c0279		
Rip Engle	/guid/9202a8c04000641f800000000057398c		
Clint Frank	/guid/9202a8c04000641f80000000009486bf		
George Sauer	/guid/9202a8c04000641f8000000000d6d84e		
Bill Yeoman	/guid/9202a8c04000641f8000000000d474bf		
Johnny Vaught	/guid/9202a8c04000641f8000000000a4fea7		
J.G. Bannon	/guid/9202a8c04000641f8000000000cca5b2		
Walt Michaels	/guid/9202a8c04000641f8000000000815468	/guid/9202a8c04000641f8000000009cdc4a1	
Brian Kelly	/guid/9202a8c04000641f8000000000f11362		
Vernon Louis Parrington	/guid/9202a8c04000641f80000000003a4034		
Dennis Franchione	/guid/9202a8c04000641f80000000007d3386		
Tom Wilson	/guid/9202a8c04000641f8000000006ba2cf3		
Keith Caywood	/guid/9202a8c04000641f8000000006ec1488		
Wilford Moore	/guid/9202a8c04000641f8000000006b41822		
Steve Goldman	/guid/9202a8c04000641f8000000005be7e0e		
Jack Chevigny	/guid/9202a8c04000641f8000000005e0d6d9	/guid/9202a8c04000641f8000000009c77a85	
Russ Cohen	/guid/9202a8c04000641f8000000004746813		
Homer Rice	/guid/9202a8c04000641f800000000474674d		
Frank Carideo	/guid/9202a8c04000641f8000000004747592		
Maurice Moulder	/guid/9202a8c04000641f80000000056d0889		
Romeo Crennel	/guid/9202a8c04000641f8000000000539cf1		Cleveland Browns
Karl Dorrell	/guid/9202a8c04000641f80000000005ec72d		
Mike Tomlin	/guid/9202a8c04000641f8000000000b2b7f0		Pittsburgh Steelers
Peter A. Carlesimo	/guid/9202a8c04000641f8000000000af36dd		
Tommy Bowden	/guid/9202a8c04000641f8000000000894716		
Dan Devine	/guid/9202a8c04000641f800000000051d293	/guid/9202a8c04000641f8000000009c77868	
Ralph Jordan	/guid/9202a8c04000641f80000000005695ba		
Mike Cavan	/guid/9202a8c04000641f8000000004738c73		
Allison Hubert	/guid/9202a8c04000641f800000000472639e		
Vic Koenning	/guid/9202a8c04000641f800000000465ceb8		
Bus Mertes	/guid/9202a8c04000641f80000000011be833		
Biff Jones	/guid/9202a8c04000641f80000000047331c1		
Dick Jauron	/guid/9202a8c04000641f80000000007fe875	/guid/9202a8c04000641f8000000009c78291,/guid/9202a8c04000641f8000000009c7736b	Buffalo Bills
William Shakespeare	/guid/9202a8c04000641f8000000000e0b321		
Jim Leavitt	/guid/9202a8c04000641f80000000005e9cf7		
Hank Ketcham	/guid/9202a8c04000641f8000000000e9dacb		
Henry L. Williams	/guid/9202a8c04000641f8000000000546b21		
Jim Criner	/guid/9202a8c04000641f8000000000c8d8ea		
Charlie Coffey	/guid/9202a8c04000641f8000000000d7b4e5		
Rod Marinelli	/guid/9202a8c04000641f80000000009f769d		Detroit Lions
Rod Rust	/guid/9202a8c04000641f8000000000801b52		
Don James	/guid/9202a8c04000641f80000000006089c2		
Tommy Mont	/guid/9202a8c04000641f8000000000cc9f03		
Mark Duffner	/guid/9202a8c04000641f8000000000cc9d98		
Dave Rader	/guid/9202a8c04000641f8000000000b3d8a6		
Rollie Dotsch	/guid/9202a8c04000641f8000000000a4ef63		
Pat Sullivan	/guid/9202a8c04000641f800000000064c80c		
Chuck Drulis	/guid/9202a8c04000641f8000000009c77bbb	/guid/9202a8c04000641f8000000009c77bb8	
Ronnie Thompson	/guid/9202a8c04000641f8000000006b351dd		
George Karras	/guid/9202a8c04000641f8000000006ee7de2		
Jack Dean	/guid/9202a8c04000641f8000000006f7bcdf		
Dave Allerdice	/guid/9202a8c04000641f8000000006edb788		
Paul Samson	/guid/9202a8c04000641f8000000006ec13cd		
John R. Bender	/guid/9202a8c04000641f8000000000d6e6a2		
Ray Flaherty	/guid/9202a8c04000641f8000000000b26e41	/guid/9202a8c04000641f8000000009c78455	
Hugh Devore	/guid/9202a8c04000641f8000000000c2621c	/guid/9202a8c04000641f8000000009c77854,/guid/9202a8c04000641f8000000009c77633	
Lew Andreas	/guid/9202a8c04000641f8000000000b69442		
John McKee	/guid/9202a8c04000641f8000000000c52952		
Curly Lambeau	/guid/9202a8c04000641f8000000000119b33	/guid/9202a8c04000641f8000000009c78471,/guid/9202a8c04000641f8000000009c77aa5,/guid/9202a8c04000641f8000000009c7784c	
June Jones	/guid/9202a8c04000641f8000000000479661	/guid/9202a8c04000641f8000000009c7870d,/guid/9202a8c04000641f8000000009cdd11c	
